name,ra_deg,dec_deg,theta_E_pub,q_pub,survey,src_table
G4B_00700,150.40412,55.08755,0.0,0.0,LRGDEFL2B,tierA|vd=206+-35|z=0.511|ACSWFC|3369s|P--
G4B_00701,213.98445,23.07328,0.0,0.0,LRGDEFL2B,tierA|vd=171+-11|z=0.138|ACSWFC|3361s|P--
G4B_00702,184.85180,14.47081,0.0,0.0,LRGDEFL2B,tierA|vd=199+-8|z=0.070|ACSWFC|3348s|P15654
G4B_00703,147.46118,17.09875,0.0,0.0,LRGDEFL2B,tierA|vd=222+-22|z=0.394|WFC3UVIS|3330s|P--
G4B_00704,138.95613,29.83396,0.0,0.0,LRGDEFL2B,tierA|vd=248+-15|z=0.185|WFC3UVIS|3319s|P12377
G4B_00705,138.95248,29.83085,0.0,0.0,LRGDEFL2B,tierA|vd=172+-21|z=0.131|WFC3UVIS|3319s|P12377
G4B_00706,180.80145,44.51252,0.0,0.0,LRGDEFL2B,tierA|vd=131+-16|z=0.053|WFC3UVIS|3300s|P--
G4B_00707,187.60876,41.71607,0.0,0.0,LRGDEFL2B,tierA|vd=140+-11|z=0.125|ACSWFC|3208s|P--
G4B_00708,41.69355,-0.57748,0.0,0.0,LRGDEFL2B,tierA|vd=123+-13|z=0.217|ACSWFC|3206s|P15654
G4B_00709,119.55993,26.24204,0.0,0.0,LRGDEFL2B,tierA|vd=247+-17|z=0.163|ACSWFC|3182s|P--
G4B_00710,0.89049,16.00480,0.0,0.0,LRGDEFL2B,tierA|vd=217+-12|z=0.255|ACSWFC|3160s|P10889
G4B_00711,0.79737,16.05765,0.0,0.0,LRGDEFL2B,tierA|vd=201+-17|z=0.115|ACSWFC|3160s|P10889
G4B_00712,150.06298,5.21648,0.0,0.0,LRGDEFL2B,tierA|vd=216+-21|z=0.267|ACSWFC|3158s|P--
G4B_00713,36.30188,0.16588,0.0,0.0,LRGDEFL2B,tierA|vd=161+-18|z=0.357|WFC3UVIS|3086s|P--
G4B_00714,34.39245,-5.22755,0.0,0.0,LRGDEFL2B,tierA|vd=188+-32|z=0.445|ACSWFC|3067s|P13792
G4B_00715,217.25813,34.52194,0.0,0.0,LRGDEFL2B,tierA|vd=224+-12|z=0.311|ACSWFC|3050s|P--
G4B_00716,149.47914,2.56491,0.0,0.0,LRGDEFL2B,tierA|vd=219+-30|z=0.372|ACSWFC|3042s|P--
G4B_00717,217.69510,34.91844,0.0,0.0,LRGDEFL2B,tierA|vd=191+-12|z=0.099|ACSWFC|3025s|P--
G4B_00718,217.70115,34.93503,0.0,0.0,LRGDEFL2B,tierA|vd=188+-9|z=0.084|ACSWFC|3025s|P--
G4B_00719,145.26715,34.73290,0.0,0.0,LRGDEFL2B,tierA|vd=190+-5|z=0.050|WFC3UVIS|2952s|P11620
G4B_00720,145.27355,34.74686,0.0,0.0,LRGDEFL2B,tierA|vd=164+-10|z=0.132|WFC3UVIS|2952s|P11620
G4B_00721,250.72943,31.99866,0.0,0.0,LRGDEFL2B,tierA|vd=133+-6|z=0.054|ACSWFC|2870s|P--
G4B_00722,121.62146,20.12163,0.0,0.0,LRGDEFL2B,tierA|vd=232+-10|z=0.123|WFC3UVIS|2856s|P--
G4B_00723,162.38537,56.66897,0.0,0.0,LRGDEFL2B,tierA|vd=214+-32|z=0.515|WFC3UVIS|2846s|P--
G4B_00724,212.29146,54.06265,0.0,0.0,LRGDEFL2B,tierA|vd=146+-12|z=0.160|WFC3UVIS|2822s|P--
G4B_00725,202.75880,54.93258,0.0,0.0,LRGDEFL2B,tierA|vd=203+-7|z=0.068|ACSWFC|2745s|P11718
G4B_00726,351.38127,28.49020,0.0,0.0,LRGDEFL2B,tierA|vd=127+-15|z=0.347|WFC3UVIS|2739s|P13370
G4B_00727,154.40022,41.01258,0.0,0.0,LRGDEFL2B,tierA|vd=144+-7|z=0.092|WFC3UVIS|2700s|P--
G4B_00728,249.53292,42.86467,0.0,0.0,LRGDEFL2B,tierA|vd=224+-31|z=0.517|WFC3UVIS|2692s|P--
G4B_00729,184.39867,45.76353,0.0,0.0,LRGDEFL2B,tierA|vd=120+-18|z=0.069|WFC3UVIS|2680s|P14786
G4B_00730,222.61339,46.34863,0.0,0.0,LRGDEFL2B,tierA|vd=211+-16|z=0.403|WFC3UVIS|2664s|P--
G4B_00731,248.66079,46.31899,0.0,0.0,LRGDEFL2B,tierA|vd=148+-10|z=0.137|WFC3UVIS|2664s|P--
G4B_00732,34.20551,-8.21612,0.0,0.0,LRGDEFL2B,tierA|vd=241+-29|z=0.543|ACSWFC|2652s|P--
G4B_00733,192.59440,5.40497,0.0,0.0,LRGDEFL2B,tierA|vd=208+-12|z=0.231|ACSWFC|2652s|P--
G4B_00734,36.33446,0.17653,0.0,0.0,LRGDEFL2B,tierA|vd=147+-8|z=0.118|ACSWFC|2648s|P--
G4B_00735,211.45138,54.83378,0.0,0.0,LRGDEFL2B,tierA|vd=201+-31|z=0.328|WFC3UVIS|2629s|P--
G4B_00736,151.05046,32.95845,0.0,0.0,LRGDEFL2B,tierA|vd=127+-21|z=0.137|WFC3UVIS|2612s|P--
G4B_00737,209.96591,14.44456,0.0,0.0,LRGDEFL2B,tierA|vd=146+-9|z=0.099|WFC3UVIS|2578s|P15317
G4B_00738,189.94983,61.60221,0.0,0.0,LRGDEFL2B,tierA|vd=150+-7|z=0.070|WFC3UVIS|2576s|P--
G4B_00739,180.06024,-0.77443,0.0,0.0,LRGDEFL2B,tierA|vd=145+-29|z=0.179|WFC3UVIS|2560s|P15332
G4B_00740,149.50510,1.93552,0.0,0.0,LRGDEFL2B,tierA|vd=198+-39|z=0.536|ACSWFC|2535s|P10092
G4B_00741,149.52782,1.93026,0.0,0.0,LRGDEFL2B,tierA|vd=194+-37|z=0.535|ACSWFC|2535s|P10092
G4B_00742,149.59791,2.34166,0.0,0.0,LRGDEFL2B,tierA|vd=130+-7|z=0.125|ACSWFC|2535s|P--
G4B_00743,190.45443,32.60795,0.0,0.0,LRGDEFL2B,tierA|vd=220+-18|z=0.273|ACSWFC|2532s|P13366
G4B_00744,258.23360,28.30004,0.0,0.0,LRGDEFL2B,tierA|vd=217+-13|z=0.240|WFC3UVIS|2532s|P--
G4B_00745,258.23477,28.27682,0.0,0.0,LRGDEFL2B,tierA|vd=185+-31|z=0.491|WFC3UVIS|2532s|P--
G4B_00746,324.98093,12.14147,0.0,0.0,LRGDEFL2B,tierA|vd=172+-15|z=0.226|WFC3UVIS|2520s|P12019
G4B_00747,210.07085,14.48858,0.0,0.0,LRGDEFL2B,tierA|vd=227+-19|z=0.334|ACSWFC|2516s|P15317
G4B_00748,146.07173,9.50827,0.0,0.0,LRGDEFL2B,tierA|vd=216+-15|z=0.203|WFC3UVIS|2516s|P12019
G4B_00749,210.06630,14.48307,0.0,0.0,LRGDEFL2B,tierA|vd=179+-28|z=0.505|ACSWFC|2516s|P15317
G4B_00750,135.40837,3.21799,0.0,0.0,LRGDEFL2B,tierA|vd=192+-30|z=0.316|WFC3UVIS|2508s|P12272
G4B_00751,176.29502,-2.32592,0.0,0.0,LRGDEFL2B,tierA|vd=189+-9|z=0.130|ACSWFC|2490s|P--
G4B_00752,182.48652,35.37141,0.0,0.0,LRGDEFL2B,tierA|vd=225+-42|z=0.475|WFC3UVIS|2478s|P15228
G4B_00753,177.04516,1.44585,0.0,0.0,LRGDEFL2B,tierA|vd=202+-17|z=0.232|WFC3UVIS|2478s|P--
G4B_00754,212.41601,51.20811,0.0,0.0,LRGDEFL2B,tierA|vd=199+-14|z=0.284|WFC3UVIS|2473s|P16890
G4B_00755,10.51362,-9.47108,0.0,0.0,LRGDEFL2B,tierA|vd=163+-7|z=0.052|ACSWFC|2457s|P--
G4B_00756,5.69395,0.33382,0.0,0.0,LRGDEFL2B,tierA|vd=243+-31|z=0.398|ACSWFC|2450s|P9908
G4B_00757,180.22465,15.46240,0.0,0.0,LRGDEFL2B,tierA|vd=223+-29|z=0.367|WFC3UVIS|2440s|P15105
G4B_00758,124.13213,50.05526,0.0,0.0,LRGDEFL2B,tierA|vd=209+-9|z=0.119|ACSWFC|2440s|P--
G4B_00759,212.27562,51.24010,0.0,0.0,LRGDEFL2B,tierA|vd=249+-20|z=0.318|ACSWFC|2439s|P16890
G4B_00760,212.31175,51.24079,0.0,0.0,LRGDEFL2B,tierA|vd=245+-17|z=0.318|ACSWFC|2439s|P16890
G4B_00761,216.56013,56.53576,0.0,0.0,LRGDEFL2B,tierA|vd=195+-34|z=0.516|ACSWFC|2435s|P15874
G4B_00762,321.11478,11.41850,0.0,0.0,LRGDEFL2B,tierA|vd=150+-29|z=0.075|WFC3UVIS|2434s|P--
G4B_00763,211.43876,54.88614,0.0,0.0,LRGDEFL2B,tierA|vd=226+-16|z=0.284|WFC3UVIS|2425s|P--
G4B_00764,224.00186,57.03963,0.0,0.0,LRGDEFL2B,tierA|vd=214+-38|z=0.486|WFC3UVIS|2424s|P13003
G4B_00765,223.99314,57.05762,0.0,0.0,LRGDEFL2B,tierA|vd=127+-23|z=0.325|WFC3UVIS|2424s|P13003
G4B_00766,186.67726,23.81763,0.0,0.0,LRGDEFL2B,tierA|vd=164+-12|z=0.132|WFC3UVIS|2420s|P12549
G4B_00767,8.05658,18.14837,0.0,0.0,LRGDEFL2B,tierA|vd=246+-45|z=0.357|ACSWFC|2417s|P--
G4B_00768,8.04044,18.12357,0.0,0.0,LRGDEFL2B,tierA|vd=238+-28|z=0.374|ACSWFC|2417s|P--
G4B_00769,8.03426,18.10702,0.0,0.0,LRGDEFL2B,tierA|vd=234+-24|z=0.374|ACSWFC|2417s|P--
G4B_00770,8.04729,18.11648,0.0,0.0,LRGDEFL2B,tierA|vd=208+-22|z=0.380|ACSWFC|2417s|P--
G4B_00771,230.72704,25.57886,0.0,0.0,LRGDEFL2B,tierA|vd=190+-38|z=0.489|WFC3UVIS|2412s|P--
G4B_00772,168.77538,16.76209,0.0,0.0,LRGDEFL2B,tierA|vd=248+-11|z=0.191|WFC3UVIS|2400s|P13003
G4B_00773,354.42332,0.29207,0.0,0.0,LRGDEFL2B,tierA|vd=247+-37|z=0.270|ACSWFC|2400s|P--
G4B_00774,354.40409,0.29248,0.0,0.0,LRGDEFL2B,tierA|vd=236+-21|z=0.278|ACSWFC|2400s|P--
G4B_00775,161.99697,15.26607,0.0,0.0,LRGDEFL2B,tierA|vd=235+-12|z=0.214|WFC3UVIS|2400s|P--
G4B_00776,219.80928,12.13109,0.0,0.0,LRGDEFL2B,tierA|vd=235+-26|z=0.422|WFC3UVIS|2400s|P--
G4B_00777,354.41752,0.27800,0.0,0.0,LRGDEFL2B,tierA|vd=231+-22|z=0.272|ACSWFC|2400s|P--
G4B_00778,219.79140,12.13023,0.0,0.0,LRGDEFL2B,tierA|vd=227+-30|z=0.420|WFC3UVIS|2400s|P--
G4B_00779,149.41330,5.15887,0.0,0.0,LRGDEFL2B,tierA|vd=216+-40|z=0.447|WFC3UVIS|2400s|P--
G4B_00780,168.77424,16.77380,0.0,0.0,LRGDEFL2B,tierA|vd=212+-35|z=0.535|WFC3UVIS|2400s|P13003
G4B_00781,354.43638,0.27788,0.0,0.0,LRGDEFL2B,tierA|vd=210+-18|z=0.288|ACSWFC|2400s|P--
G4B_00782,1.20596,-1.06726,0.0,0.0,LRGDEFL2B,tierA|vd=205+-38|z=0.456|WFC3UVIS|2400s|P13003
G4B_00783,354.39326,0.27820,0.0,0.0,LRGDEFL2B,tierA|vd=192+-18|z=0.273|ACSWFC|2400s|P--
G4B_00784,162.00505,15.24402,0.0,0.0,LRGDEFL2B,tierA|vd=188+-13|z=0.216|WFC3UVIS|2400s|P--
G4B_00785,219.80306,12.12223,0.0,0.0,LRGDEFL2B,tierA|vd=184+-12|z=0.164|WFC3UVIS|2400s|P--
G4B_00786,214.58249,36.49781,0.0,0.0,LRGDEFL2B,tierA|vd=183+-33|z=0.541|ACSWFC|2400s|P9427
G4B_00787,155.82991,4.16075,0.0,0.0,LRGDEFL2B,tierA|vd=172+-18|z=0.296|WFC3UVIS|2400s|P13352
G4B_00788,233.10851,30.37840,0.0,0.0,LRGDEFL2B,tierA|vd=158+-16|z=0.278|WFC3UVIS|2400s|P13352
G4B_00789,354.42154,0.28593,0.0,0.0,LRGDEFL2B,tierA|vd=148+-17|z=0.277|ACSWFC|2400s|P--
G4B_00790,354.41660,0.25974,0.0,0.0,LRGDEFL2B,tierA|vd=148+-22|z=0.280|ACSWFC|2400s|P--
G4B_00791,186.65716,33.51265,0.0,0.0,LRGDEFL2B,tierA|vd=126+-6|z=0.070|ACSWFC|2400s|P10696
G4B_00792,138.91547,38.44882,0.0,0.0,LRGDEFL2B,tierA|vd=177+-29|z=0.399|WFC3UVIS|2388s|P13003
G4B_00793,142.15392,58.98746,0.0,0.0,LRGDEFL2B,tierA|vd=152+-28|z=0.483|ACSWFC|2388s|P10795
G4B_00794,33.10128,0.90965,0.0,0.0,LRGDEFL2B,tierA|vd=236+-13|z=0.307|WFC3UVIS|2382s|P--
G4B_00795,352.07287,14.75255,0.0,0.0,LRGDEFL2B,tierA|vd=174+-9|z=0.150|WFC3UVIS|2370s|P13768
G4B_00796,120.30128,47.47822,0.0,0.0,LRGDEFL2B,tierA|vd=237+-17|z=0.266|ACSWFC|2364s|P12209
G4B_00797,334.35279,0.21158,0.0,0.0,LRGDEFL2B,tierA|vd=193+-32|z=0.509|ACSWFC|2352s|P12527
G4B_00798,185.46104,13.45734,0.0,0.0,LRGDEFL2B,tierA|vd=187+-30|z=0.363|ACSWFC|2336s|P13735
G4B_00799,180.02925,-0.67412,0.0,0.0,LRGDEFL2B,tierA|vd=236+-15|z=0.180|ACSWFC|2324s|P--
G4B_00800,180.05711,-0.70576,0.0,0.0,LRGDEFL2B,tierA|vd=221+-33|z=0.456|ACSWFC|2324s|P--
G4B_00801,116.88248,44.80705,0.0,0.0,LRGDEFL2B,tierA|vd=195+-38|z=0.504|ACSWFC|2312s|P12209
G4B_00802,130.29858,44.02252,0.0,0.0,LRGDEFL2B,tierA|vd=172+-25|z=0.425|ACSWFC|2304s|P--
G4B_00803,45.60900,0.10670,0.0,0.0,LRGDEFL2B,tierA|vd=149+-11|z=0.087|ACSWFC|2296s|P--
G4B_00804,259.27810,29.52120,0.0,0.0,LRGDEFL2B,tierA|vd=193+-23|z=0.276|ACSWFC|2286s|P15670
G4B_00805,143.39296,55.17390,0.0,0.0,LRGDEFL2B,tierA|vd=210+-6|z=0.074|WFC3UVIS|2280s|P--
G4B_00806,141.08820,16.43289,0.0,0.0,LRGDEFL2B,tierA|vd=208+-24|z=0.527|WFC3UVIS|2280s|P--
G4B_00807,125.38657,37.53431,0.0,0.0,LRGDEFL2B,tierA|vd=227+-35|z=0.546|ACSWFC|2272s|P12209
G4B_00808,40.01817,-8.20316,0.0,0.0,LRGDEFL2B,tierA|vd=207+-12|z=0.179|WFC3UVIS|2266s|P--
G4B_00809,164.55959,19.85464,0.0,0.0,LRGDEFL2B,tierA|vd=162+-7|z=0.089|ACSWFC|2260s|P10352
G4B_00810,153.79012,49.54729,0.0,0.0,LRGDEFL2B,tierA|vd=240+-26|z=0.226|ACSWFC|2256s|P10490
G4B_00811,219.23158,35.01722,0.0,0.0,LRGDEFL2B,tierA|vd=125+-12|z=0.122|ACSWFC|2256s|P11663
G4B_00812,130.74175,36.37914,0.0,0.0,LRGDEFL2B,tierA|vd=233+-18|z=0.279|ACSWFC|2255s|P--
G4B_00813,130.75728,36.34606,0.0,0.0,LRGDEFL2B,tierA|vd=222+-17|z=0.285|ACSWFC|2255s|P--
G4B_00814,130.76090,36.36411,0.0,0.0,LRGDEFL2B,tierA|vd=165+-20|z=0.277|ACSWFC|2255s|P--
G4B_00815,189.20425,62.07747,0.0,0.0,LRGDEFL2B,tierA|vd=237+-8|z=0.113|ACSWFC|2236s|P12444
G4B_00816,189.05011,62.19415,0.0,0.0,LRGDEFL2B,tierA|vd=213+-39|z=0.276|ACSWFC|2236s|P12444
G4B_00817,189.13528,62.18488,0.0,0.0,LRGDEFL2B,tierA|vd=195+-39|z=0.518|ACSWFC|2236s|P12444
G4B_00818,188.84539,62.20511,0.0,0.0,LRGDEFL2B,tierA|vd=131+-11|z=0.136|ACSWFC|2236s|P12444
G4B_00819,244.80626,33.69635,0.0,0.0,LRGDEFL2B,tierA|vd=154+-13|z=0.133|ACSWFC|2216s|P14269
G4B_00820,132.06272,44.76552,0.0,0.0,LRGDEFL2B,tierA|vd=202+-39|z=0.488|ACSWFC|2211s|P10825
G4B_00821,234.37357,2.36142,0.0,0.0,LRGDEFL2B,tierA|vd=248+-33|z=0.524|ACSWFC|2204s|P--
G4B_00822,321.30707,4.17827,0.0,0.0,LRGDEFL2B,tierA|vd=248+-45|z=0.511|ACSWFC|2204s|P12209
G4B_00823,345.91467,0.62047,0.0,0.0,LRGDEFL2B,tierA|vd=239+-12|z=0.251|ACSWFC|2204s|P12209
G4B_00824,206.28406,-1.50413,0.0,0.0,LRGDEFL2B,tierA|vd=232+-31|z=0.486|ACSWFC|2204s|P--
G4B_00825,321.27280,4.20270,0.0,0.0,LRGDEFL2B,tierA|vd=122+-8|z=0.090|ACSWFC|2204s|P12209
G4B_00826,218.06060,63.27484,0.0,0.0,LRGDEFL2B,tierA|vd=225+-32|z=0.432|ACSWFC|2200s|P--
G4B_00827,137.30833,1.34728,0.0,0.0,LRGDEFL2B,tierA|vd=205+-14|z=0.227|ACSWFC|2200s|P--
G4B_00828,209.28052,4.32564,0.0,0.0,LRGDEFL2B,tierA|vd=187+-8|z=0.111|ACSWFC|2200s|P9075
G4B_00829,209.29251,4.52548,0.0,0.0,LRGDEFL2B,tierA|vd=154+-30|z=0.512|ACSWFC|2200s|P9075
G4B_00830,209.27297,4.53575,0.0,0.0,LRGDEFL2B,tierA|vd=150+-15|z=0.112|ACSWFC|2200s|P9075
G4B_00831,160.41803,19.95870,0.0,0.0,LRGDEFL2B,tierA|vd=218+-21|z=0.300|ACSWFC|2194s|P--
G4B_00832,214.05689,23.03461,0.0,0.0,LRGDEFL2B,tierA|vd=239+-14|z=0.136|ACSWFC|2187s|P15275
G4B_00833,214.08536,23.03347,0.0,0.0,LRGDEFL2B,tierA|vd=217+-39|z=0.456|ACSWFC|2187s|P15275
G4B_00834,214.06440,23.05951,0.0,0.0,LRGDEFL2B,tierA|vd=175+-13|z=0.137|ACSWFC|2187s|P15275
G4B_00835,215.28064,-1.12385,0.0,0.0,LRGDEFL2B,tierA|vd=154+-20|z=0.129|WFC3UVIS|2186s|P--
G4B_00836,216.98030,-1.37809,0.0,0.0,LRGDEFL2B,tierA|vd=185+-15|z=0.336|ACSWFC|2182s|P14667
G4B_00837,125.18681,3.96523,0.0,0.0,LRGDEFL2B,tierA|vd=136+-7|z=0.072|ACSWFC|2182s|P--
G4B_00838,209.36366,4.60093,0.0,0.0,LRGDEFL2B,tierA|vd=227+-25|z=0.330|ACSWFC|2171s|P14660
G4B_00839,36.15539,-0.04722,0.0,0.0,LRGDEFL2B,tierA|vd=184+-12|z=0.128|ACSWFC|2168s|P--
G4B_00840,36.17364,-0.03593,0.0,0.0,LRGDEFL2B,tierA|vd=125+-11|z=0.107|ACSWFC|2168s|P--
G4B_00841,260.91039,59.27961,0.0,0.0,LRGDEFL2B,tierA|vd=190+-13|z=0.161|ACSWFC|2159s|P11142
G4B_00842,260.66672,58.82492,0.0,0.0,LRGDEFL2B,tierA|vd=174+-12|z=0.152|ACSWFC|2159s|P11142
G4B_00843,258.77369,59.42525,0.0,0.0,LRGDEFL2B,tierA|vd=126+-4|z=0.053|ACSWFC|2159s|P11142
G4B_00844,126.54467,26.42629,0.0,0.0,LRGDEFL2B,tierA|vd=240+-34|z=0.449|ACSWFC|2156s|P10490
G4B_00845,250.65952,39.60316,0.0,0.0,LRGDEFL2B,tierA|vd=238+-26|z=0.353|ACSWFC|2156s|P10152
G4B_00846,179.77906,54.80132,0.0,0.0,LRGDEFL2B,tierA|vd=209+-6|z=0.081|ACSWFC|2156s|P--
G4B_00847,169.31167,17.73324,0.0,0.0,LRGDEFL2B,tierA|vd=207+-30|z=0.540|ACSWFC|2156s|P--
G4B_00848,17.59088,19.64133,0.0,0.0,LRGDEFL2B,tierA|vd=203+-33|z=0.311|ACSWFC|2156s|P10152
G4B_00849,17.58083,19.63829,0.0,0.0,LRGDEFL2B,tierA|vd=199+-23|z=0.318|ACSWFC|2156s|P10152
G4B_00850,179.75472,54.81608,0.0,0.0,LRGDEFL2B,tierA|vd=194+-12|z=0.080|ACSWFC|2156s|P--
G4B_00851,158.13310,53.35993,0.0,0.0,LRGDEFL2B,tierA|vd=187+-12|z=0.133|ACSWFC|2156s|P10886
G4B_00852,179.75898,54.81056,0.0,0.0,LRGDEFL2B,tierA|vd=154+-5|z=0.082|ACSWFC|2156s|P--
G4B_00853,250.66264,39.60305,0.0,0.0,LRGDEFL2B,tierA|vd=151+-27|z=0.353|ACSWFC|2156s|P10152
G4B_00854,153.83154,42.40938,0.0,0.0,LRGDEFL2B,tierA|vd=249+-38|z=0.511|WFC3UVIS|2154s|P15930
G4B_00855,352.21280,14.88967,0.0,0.0,LRGDEFL2B,tierA|vd=215+-31|z=0.494|ACSWFC|2152s|P--
G4B_00856,170.78543,14.16653,0.0,0.0,LRGDEFL2B,tierA|vd=178+-24|z=0.385|ACSWFC|2152s|P10152
G4B_00857,141.64167,12.70668,0.0,0.0,LRGDEFL2B,tierA|vd=149+-15|z=0.129|ACSWFC|2152s|P10152
G4B_00858,190.54196,4.66679,0.0,0.0,LRGDEFL2B,tierA|vd=234+-45|z=0.541|ACSWFC|2150s|P--
G4B_00859,8.81115,1.22186,0.0,0.0,LRGDEFL2B,tierA|vd=181+-31|z=0.541|ACSWFC|2150s|P14706
G4B_00860,208.57994,-2.37035,0.0,0.0,LRGDEFL2B,tierA|vd=242+-31|z=0.544|ACSWFC|2148s|P--
G4B_00861,235.22301,14.76189,0.0,0.0,LRGDEFL2B,tierA|vd=235+-24|z=0.443|ACSWFC|2148s|P10152
G4B_00862,235.22467,14.76567,0.0,0.0,LRGDEFL2B,tierA|vd=226+-30|z=0.440|ACSWFC|2148s|P10152
G4B_00863,153.52877,38.85114,0.0,0.0,LRGDEFL2B,tierA|vd=159+-17|z=0.306|ACSWFC|2146s|P--
G4B_00864,118.35819,15.98633,0.0,0.0,LRGDEFL2B,tierA|vd=191+-13|z=0.186|WFC3UVIS|2130s|P18066
G4B_00865,155.87117,42.49774,0.0,0.0,LRGDEFL2B,tierA|vd=231+-36|z=0.495|ACSWFC|2128s|P--
G4B_00866,235.25117,41.51391,0.0,0.0,LRGDEFL2B,tierA|vd=209+-8|z=0.142|ACSWFC|2128s|P10886
G4B_00867,149.73563,44.26351,0.0,0.0,LRGDEFL2B,tierA|vd=199+-10|z=0.155|ACSWFC|2128s|P10886
G4B_00868,135.78000,41.26411,0.0,0.0,LRGDEFL2B,tierA|vd=197+-27|z=0.432|ACSWFC|2128s|P10886
G4B_00869,155.89444,42.51128,0.0,0.0,LRGDEFL2B,tierA|vd=185+-33|z=0.475|ACSWFC|2128s|P--
G4B_00870,208.19263,-1.02669,0.0,0.0,LRGDEFL2B,tierA|vd=209+-14|z=0.151|ACSWFC|2127s|P12450
G4B_00871,203.81826,41.01316,0.0,0.0,LRGDEFL2B,tierA|vd=219+-21|z=0.238|ACSWFC|2123s|P--
G4B_00872,203.82660,40.99726,0.0,0.0,LRGDEFL2B,tierA|vd=209+-20|z=0.241|ACSWFC|2123s|P--
G4B_00873,203.83877,40.99123,0.0,0.0,LRGDEFL2B,tierA|vd=199+-13|z=0.236|ACSWFC|2123s|P--
G4B_00874,203.82463,41.00755,0.0,0.0,LRGDEFL2B,tierA|vd=153+-15|z=0.233|ACSWFC|2123s|P--
G4B_00875,149.85990,2.14873,0.0,0.0,LRGDEFL2B,tierA|vd=167+-17|z=0.165|ACSWFC|2114s|P13641
G4B_00876,175.88106,-1.75239,0.0,0.0,LRGDEFL2B,tierA|vd=238+-9|z=0.104|ACSWFC|2112s|P--
G4B_00877,175.86313,-1.73073,0.0,0.0,LRGDEFL2B,tierA|vd=231+-10|z=0.109|ACSWFC|2112s|P--
G4B_00878,175.87685,-1.75672,0.0,0.0,LRGDEFL2B,tierA|vd=187+-6|z=0.106|ACSWFC|2112s|P--
G4B_00879,231.26628,33.47753,0.0,0.0,LRGDEFL2B,tierA|vd=170+-11|z=0.232|ACSWFC|2108s|P10886
G4B_00880,231.24910,33.45438,0.0,0.0,LRGDEFL2B,tierA|vd=167+-31|z=0.122|ACSWFC|2108s|P10886
G4B_00881,197.93263,-1.25005,0.0,0.0,LRGDEFL2B,tierA|vd=226+-44|z=0.181|ACSWFC|2106s|P11802
G4B_00882,214.79344,52.80860,0.0,0.0,LRGDEFL2B,tierA|vd=243+-18|z=0.346|ACSWFC|2100s|P10134
G4B_00883,215.25035,53.09327,0.0,0.0,LRGDEFL2B,tierA|vd=241+-19|z=0.435|ACSWFC|2100s|P10134
G4B_00884,211.51145,25.14376,0.0,0.0,LRGDEFL2B,tierA|vd=237+-15|z=0.387|WFC3UVIS|2100s|P14178
G4B_00885,215.28825,53.12866,0.0,0.0,LRGDEFL2B,tierA|vd=227+-18|z=0.354|ACSWFC|2100s|P10134
G4B_00886,214.97061,52.85304,0.0,0.0,LRGDEFL2B,tierA|vd=218+-39|z=0.544|ACSWFC|2100s|P10134
G4B_00887,215.15200,53.14338,0.0,0.0,LRGDEFL2B,tierA|vd=200+-18|z=0.201|ACSWFC|2100s|P10134
G4B_00888,215.23796,53.10554,0.0,0.0,LRGDEFL2B,tierA|vd=196+-20|z=0.203|ACSWFC|2100s|P10134
G4B_00889,214.46339,52.58652,0.0,0.0,LRGDEFL2B,tierA|vd=191+-11|z=0.239|ACSWFC|2100s|P10134
G4B_00890,215.16159,52.95770,0.0,0.0,LRGDEFL2B,tierA|vd=178+-16|z=0.200|ACSWFC|2100s|P10134
G4B_00891,10.47016,-9.35841,0.0,0.0,LRGDEFL2B,tierA|vd=141+-7|z=0.061|WFC3UVIS|2100s|P12937
G4B_00892,214.39320,52.51859,0.0,0.0,LRGDEFL2B,tierA|vd=138+-17|z=0.271|ACSWFC|2100s|P10134
G4B_00893,214.26754,52.41490,0.0,0.0,LRGDEFL2B,tierA|vd=132+-26|z=0.281|ACSWFC|2100s|P--
G4B_00894,31.43667,-9.85883,0.0,0.0,LRGDEFL2B,tierA|vd=167+-9|z=0.157|ACSWFC|2098s|P16890
G4B_00895,215.00511,52.97329,0.0,0.0,LRGDEFL2B,tierA|vd=147+-22|z=0.454|ACSWFC|2096s|P12063
G4B_00896,185.81589,11.57083,0.0,0.0,LRGDEFL2B,tierA|vd=235+-3|z=0.065|ACSWFC|2088s|P--
G4B_00897,29.47769,-0.95316,0.0,0.0,LRGDEFL2B,tierA|vd=220+-30|z=0.513|ACSWFC|2088s|P10886
G4B_00898,185.79881,11.58228,0.0,0.0,LRGDEFL2B,tierA|vd=199+-16|z=0.255|ACSWFC|2088s|P17267
G4B_00899,152.87192,1.72099,0.0,0.0,LRGDEFL2B,tierA|vd=189+-34|z=0.503|ACSWFC|2088s|P10831
G4B_00900,137.74045,5.33576,0.0,0.0,LRGDEFL2B,tierA|vd=155+-13|z=0.201|ACSWFC|2088s|P10886
G4B_00901,355.30085,-0.00460,0.0,0.0,LRGDEFL2B,tierA|vd=154+-11|z=0.158|ACSWFC|2088s|P--
G4B_00902,214.94293,53.61212,0.0,0.0,LRGDEFL2B,tierA|vd=195+-8|z=0.173|WFC3UVIS|2082s|P15849
G4B_00903,344.16923,5.42589,0.0,0.0,LRGDEFL2B,tierA|vd=200+-7|z=0.161|WFC3UVIS|2076s|P--
